,created_at,hour_created_at,is_charter,airline_code,api_fare,baggage,class,available_seat,flight_date_time
26092,2023-11-15,19,0,1,125354485.0,20.0,25,9.0,2023-11-23 04:45:00
26095,2023-11-15,19,0,1,194712280.0,0.0,24,9.0,2023-11-23 04:45:00
26141,2023-11-15,19,0,1,202662655.0,0.0,25,9.0,2023-11-23 04:45:00
26144,2023-11-15,19,0,1,202807510.0,20.0,24,9.0,2023-11-23 04:45:00
26149,2023-11-15,19,0,1,202808990.0,0.0,25,9.0,2023-11-23 04:45:00
26156,2023-11-15,19,0,1,205505920.0,0.0,13,9.0,2023-11-23 04:45:00
26197,2023-11-15,19,0,1,210757885.0,20.0,25,9.0,2023-11-23 04:45:00
26201,2023-11-15,19,0,1,213601150.0,20.0,13,9.0,2023-11-23 04:45:00
26220,2023-11-15,19,0,1,216280690.0,0.0,22,9.0,2023-11-23 04:45:00
26249,2023-11-15,19,0,1,218999450.0,0.0,25,9.0,2023-11-23 04:45:00
26252,2023-11-15,19,0,1,219251605.0,0.0,25,9.0,2023-11-23 04:45:00
26298,2023-11-15,19,0,1,227094680.0,20.0,25,9.0,2023-11-23 04:45:00
26301,2023-11-15,19,0,1,227346835.0,20.0,25,9.0,2023-11-23 04:45:00
26326,2023-11-15,19,0,1,235171040.0,0.0,25,9.0,2023-11-23 04:45:00
26327,2023-11-15,19,0,1,235423195.0,0.0,25,9.0,2023-11-23 04:45:00
26330,2023-11-15,19,0,1,237867970.0,0.0,4,9.0,2023-11-23 04:45:00
26356,2023-11-15,19,0,1,243266270.0,20.0,25,9.0,2023-11-23 04:45:00
28048,2023-11-15,19,0,1,83234000.0,0.0,25,9.0,2023-11-23 04:45:00
28094,2023-11-15,19,0,1,97044000.0,0.0,25,9.0,2023-11-23 04:45:00
28095,2023-11-15,19,0,1,97228000.0,0.0,25,9.0,2023-11-23 04:45:00
28096,2023-11-15,19,0,1,98135620.0,0.0,25,9.0,2023-11-23 04:45:00
28111,2023-11-15,19,0,1,106211980.0,20.0,25,9.0,2023-11-23 04:45:00
28136,2023-11-15,19,0,1,117025970.0,0.0,25,9.0,2023-11-23 04:45:00
28137,2023-11-15,19,0,1,117278125.0,0.0,25,9.0,2023-11-23 04:45:00
28162,2023-11-15,19,0,1,125102330.0,20.0,25,9.0,2023-11-23 04:45:00
28163,2023-11-15,19,0,1,125354485.0,20.0,25,9.0,2023-11-23 04:45:00
28164,2023-11-15,19,0,1,194712280.0,0.0,24,9.0,2023-11-23 04:45:00
28196,2023-11-15,19,0,1,202662655.0,0.0,25,9.0,2023-11-23 04:45:00
28197,2023-11-15,19,0,1,202807510.0,20.0,24,9.0,2023-11-23 04:45:00
28199,2023-11-15,19,0,1,202808990.0,0.0,25,9.0,2023-11-23 04:45:00
28202,2023-11-15,19,0,1,205505920.0,0.0,13,9.0,2023-11-23 04:45:00
28232,2023-11-15,19,0,1,210757885.0,20.0,25,9.0,2023-11-23 04:45:00
28234,2023-11-15,19,0,1,213601150.0,20.0,13,9.0,2023-11-23 04:45:00
28240,2023-11-15,19,0,1,216280690.0,0.0,22,9.0,2023-11-23 04:45:00
28264,2023-11-15,19,0,1,218999450.0,0.0,25,9.0,2023-11-23 04:45:00
28265,2023-11-15,19,0,1,219251605.0,0.0,25,9.0,2023-11-23 04:45:00
28292,2023-11-15,19,0,1,227094680.0,20.0,25,9.0,2023-11-23 04:45:00
28293,2023-11-15,19,0,1,227346835.0,20.0,25,9.0,2023-11-23 04:45:00
28307,2023-11-15,19,0,1,235171040.0,0.0,25,9.0,2023-11-23 04:45:00
28308,2023-11-15,19,0,1,235423195.0,0.0,25,9.0,2023-11-23 04:45:00
28310,2023-11-15,19,0,1,237867970.0,0.0,4,9.0,2023-11-23 04:45:00
28328,2023-11-15,19,0,1,243266270.0,20.0,25,9.0,2023-11-23 04:45:00
30020,2023-11-15,20,0,1,83234000.0,0.0,25,9.0,2023-11-23 04:45:00
30022,2023-11-15,20,0,1,83250000.0,0.0,25,9.0,2023-11-23 04:45:00
30088,2023-11-15,20,0,1,97044000.0,0.0,25,9.0,2023-11-23 04:45:00
30090,2023-11-15,20,0,1,97062000.0,0.0,25,9.0,2023-11-23 04:45:00
30092,2023-11-15,20,0,1,97228000.0,0.0,25,9.0,2023-11-23 04:45:00
30094,2023-11-15,20,0,1,97248000.0,0.0,25,9.0,2023-11-23 04:45:00
30096,2023-11-15,20,0,1,98135620.0,0.0,25,9.0,2023-11-23 04:45:00
30116,2023-11-15,20,0,1,106211980.0,20.0,25,9.0,2023-11-23 04:45:00
30151,2023-11-15,20,0,1,117025970.0,0.0,25,9.0,2023-11-23 04:45:00
30154,2023-11-15,20,0,1,117278125.0,0.0,25,9.0,2023-11-23 04:45:00
30189,2023-11-15,20,0,1,125102330.0,20.0,25,9.0,2023-11-23 04:45:00
30192,2023-11-15,20,0,1,125354485.0,20.0,25,9.0,2023-11-23 04:45:00
30195,2023-11-15,20,0,1,194712280.0,0.0,24,9.0,2023-11-23 04:45:00
30235,2023-11-15,20,0,1,202662655.0,0.0,25,9.0,2023-11-23 04:45:00
30238,2023-11-15,20,0,1,202807510.0,20.0,24,9.0,2023-11-23 04:45:00
30243,2023-11-15,20,0,1,202808990.0,0.0,25,9.0,2023-11-23 04:45:00
30249,2023-11-15,20,0,1,205505920.0,0.0,13,9.0,2023-11-23 04:45:00
30285,2023-11-15,20,0,1,210757885.0,20.0,25,9.0,2023-11-23 04:45:00
30288,2023-11-15,20,0,1,213601150.0,20.0,13,9.0,2023-11-23 04:45:00
30306,2023-11-15,20,0,1,216280690.0,0.0,22,9.0,2023-11-23 04:45:00
30329,2023-11-15,20,0,1,218999450.0,0.0,25,9.0,2023-11-23 04:45:00
30332,2023-11-15,20,0,1,219251605.0,0.0,25,9.0,2023-11-23 04:45:00
30372,2023-11-15,20,0,1,227094680.0,20.0,25,9.0,2023-11-23 04:45:00
30375,2023-11-15,20,0,1,227346835.0,20.0,25,9.0,2023-11-23 04:45:00
30397,2023-11-15,20,0,1,235171040.0,0.0,25,9.0,2023-11-23 04:45:00
30398,2023-11-15,20,0,1,235423195.0,0.0,25,9.0,2023-11-23 04:45:00
30402,2023-11-15,20,0,1,237867970.0,0.0,4,9.0,2023-11-23 04:45:00
30425,2023-11-15,20,0,1,243266270.0,20.0,25,9.0,2023-11-23 04:45:00
33486,2023-11-15,21,0,1,98260310.0,0.0,25,9.0,2023-11-23 04:45:00
33504,2023-11-15,21,0,1,106374410.0,20.0,25,9.0,2023-11-23 04:45:00
33539,2023-11-15,21,0,1,117177115.0,0.0,25,9.0,2023-11-23 04:45:00
33543,2023-11-15,21,0,1,117431120.0,0.0,25,9.0,2023-11-23 04:45:00
33578,2023-11-15,21,0,1,125291215.0,20.0,25,9.0,2023-11-23 04:45:00
33582,2023-11-15,21,0,1,125545220.0,20.0,25,9.0,2023-11-23 04:45:00
33587,2023-11-15,21,0,1,194987930.0,0.0,24,9.0,2023-11-23 04:45:00
33624,2023-11-15,21,0,1,202945890.0,0.0,25,9.0,2023-11-23 04:45:00
33626,2023-11-15,21,0,1,203083160.0,20.0,24,9.0,2023-11-23 04:45:00
33628,2023-11-15,21,0,1,203092225.0,0.0,25,9.0,2023-11-23 04:45:00
33649,2023-11-15,21,0,1,205800440.0,0.0,13,9.0,2023-11-23 04:45:00
33670,2023-11-15,21,0,1,211059990.0,20.0,25,9.0,2023-11-23 04:45:00
33683,2023-11-15,21,0,1,213895670.0,20.0,13,9.0,2023-11-23 04:45:00
33704,2023-11-15,21,0,1,216594080.0,0.0,22,9.0,2023-11-23 04:45:00
33721,2023-11-15,21,0,1,219301555.0,0.0,25,9.0,2023-11-23 04:45:00
33723,2023-11-15,21,0,1,219555560.0,0.0,25,9.0,2023-11-23 04:45:00
33767,2023-11-15,21,0,1,227415655.0,20.0,25,9.0,2023-11-23 04:45:00
33769,2023-11-15,21,0,1,227669660.0,20.0,25,9.0,2023-11-23 04:45:00
33791,2023-11-15,21,0,1,235510885.0,0.0,25,9.0,2023-11-23 04:45:00
33792,2023-11-15,21,0,1,235764890.0,0.0,25,9.0,2023-11-23 04:45:00
33800,2023-11-15,21,0,1,238219100.0,0.0,4,9.0,2023-11-23 04:45:00
33815,2023-11-15,21,0,1,243624985.0,20.0,25,9.0,2023-11-23 04:45:00
36666,2023-11-15,22,0,1,83250000.0,0.0,25,9.0,2023-11-23 04:45:00
36693,2023-11-15,22,0,1,97062000.0,0.0,25,9.0,2023-11-23 04:45:00
36695,2023-11-15,22,0,1,97248000.0,0.0,25,9.0,2023-11-23 04:45:00
36697,2023-11-15,22,0,1,98260310.0,0.0,25,9.0,2023-11-23 04:45:00
36706,2023-11-15,22,0,1,106374410.0,20.0,25,9.0,2023-11-23 04:45:00
36723,2023-11-15,22,0,1,117177115.0,0.0,25,9.0,2023-11-23 04:45:00
36725,2023-11-15,22,0,1,117431120.0,0.0,25,9.0,2023-11-23 04:45:00
36743,2023-11-15,22,0,1,125291215.0,20.0,25,9.0,2023-11-23 04:45:00
36745,2023-11-15,22,0,1,125545220.0,20.0,25,9.0,2023-11-23 04:45:00
36749,2023-11-15,22,0,1,194987930.0,0.0,24,9.0,2023-11-23 04:45:00
36767,2023-11-15,22,0,1,202945890.0,0.0,25,9.0,2023-11-23 04:45:00
36769,2023-11-15,22,0,1,203083160.0,20.0,24,9.0,2023-11-23 04:45:00
36772,2023-11-15,22,0,1,203092225.0,0.0,25,9.0,2023-11-23 04:45:00
36783,2023-11-15,22,0,1,205800440.0,0.0,13,9.0,2023-11-23 04:45:00
36793,2023-11-15,22,0,1,211059990.0,20.0,25,9.0,2023-11-23 04:45:00
36795,2023-11-15,22,0,1,213895670.0,20.0,13,9.0,2023-11-23 04:45:00
36810,2023-11-15,22,0,1,216594080.0,0.0,22,9.0,2023-11-23 04:45:00
36818,2023-11-15,22,0,1,219301555.0,0.0,25,9.0,2023-11-23 04:45:00
36820,2023-11-15,22,0,1,219555560.0,0.0,25,9.0,2023-11-23 04:45:00
36842,2023-11-15,22,0,1,227415655.0,20.0,25,9.0,2023-11-23 04:45:00
36844,2023-11-15,22,0,1,227669660.0,20.0,25,9.0,2023-11-23 04:45:00
36857,2023-11-15,22,0,1,235510885.0,0.0,25,9.0,2023-11-23 04:45:00
36858,2023-11-15,22,0,1,235764890.0,0.0,25,9.0,2023-11-23 04:45:00
36865,2023-11-15,22,0,1,238219100.0,0.0,4,9.0,2023-11-23 04:45:00
36872,2023-11-15,22,0,1,243624985.0,20.0,25,9.0,2023-11-23 04:45:00
41994,2023-11-16,1,0,1,83250000.0,0.0,25,9.0,2023-11-23 04:45:00
42007,2023-11-16,1,0,1,97062000.0,0.0,25,9.0,2023-11-23 04:45:00
42008,2023-11-16,1,0,1,97248000.0,0.0,25,9.0,2023-11-23 04:45:00
42010,2023-11-16,1,0,1,98260310.0,0.0,25,9.0,2023-11-23 04:45:00
42014,2023-11-16,1,0,1,106374410.0,20.0,25,9.0,2023-11-23 04:45:00
42021,2023-11-16,1,0,1,117177115.0,0.0,25,9.0,2023-11-23 04:45:00
42023,2023-11-16,1,0,1,117431120.0,0.0,25,9.0,2023-11-23 04:45:00
42030,2023-11-16,1,0,1,125291215.0,20.0,25,9.0,2023-11-23 04:45:00
42032,2023-11-16,1,0,1,125545220.0,20.0,25,9.0,2023-11-23 04:45:00
42034,2023-11-16,1,0,1,194987930.0,0.0,24,9.0,2023-11-23 04:45:00
42038,2023-11-16,1,0,1,202945890.0,0.0,25,9.0,2023-11-23 04:45:00
42040,2023-11-16,1,0,1,203083160.0,20.0,24,9.0,2023-11-23 04:45:00
42041,2023-11-16,1,0,1,203092225.0,0.0,25,9.0,2023-11-23 04:45:00
42046,2023-11-16,1,0,1,205800440.0,0.0,13,9.0,2023-11-23 04:45:00
42047,2023-11-16,1,0,1,211059990.0,20.0,25,9.0,2023-11-23 04:45:00
42049,2023-11-16,1,0,1,213895670.0,20.0,13,9.0,2023-11-23 04:45:00
42055,2023-11-16,1,0,1,216594080.0,0.0,22,9.0,2023-11-23 04:45:00
42057,2023-11-16,1,0,1,219301555.0,0.0,25,9.0,2023-11-23 04:45:00
42059,2023-11-16,1,0,1,219555560.0,0.0,25,9.0,2023-11-23 04:45:00
42065,2023-11-16,1,0,1,224708180.0,20.0,22,9.0,2023-11-23 04:45:00
42070,2023-11-16,1,0,1,227415655.0,20.0,25,9.0,2023-11-23 04:45:00
42072,2023-11-16,1,0,1,227669660.0,20.0,25,9.0,2023-11-23 04:45:00
42078,2023-11-16,1,0,1,235510885.0,0.0,25,9.0,2023-11-23 04:45:00
42079,2023-11-16,1,0,1,235764890.0,0.0,25,9.0,2023-11-23 04:45:00
42082,2023-11-16,1,0,1,238219100.0,0.0,4,9.0,2023-11-23 04:45:00
42084,2023-11-16,1,0,1,243624985.0,20.0,25,9.0,2023-11-23 04:45:00
43543,2023-11-16,2,0,1,83250000.0,0.0,25,9.0,2023-11-23 04:45:00
43553,2023-11-16,2,0,1,97062000.0,0.0,25,9.0,2023-11-23 04:45:00
43554,2023-11-16,2,0,1,97248000.0,0.0,25,9.0,2023-11-23 04:45:00
43555,2023-11-16,2,0,1,98260310.0,0.0,25,9.0,2023-11-23 04:45:00
43559,2023-11-16,2,0,1,106374410.0,20.0,25,9.0,2023-11-23 04:45:00
43566,2023-11-16,2,0,1,117177115.0,0.0,25,9.0,2023-11-23 04:45:00
43567,2023-11-16,2,0,1,117431120.0,0.0,25,9.0,2023-11-23 04:45:00
43574,2023-11-16,2,0,1,125291215.0,20.0,25,9.0,2023-11-23 04:45:00
43575,2023-11-16,2,0,1,125545220.0,20.0,25,9.0,2023-11-23 04:45:00
43577,2023-11-16,2,0,1,194987930.0,0.0,24,9.0,2023-11-23 04:45:00
43584,2023-11-16,2,0,1,202945890.0,0.0,25,9.0,2023-11-23 04:45:00
43586,2023-11-16,2,0,1,203083160.0,20.0,24,9.0,2023-11-23 04:45:00
43588,2023-11-16,2,0,1,203092225.0,0.0,25,9.0,2023-11-23 04:45:00
43592,2023-11-16,2,0,1,205800440.0,0.0,13,9.0,2023-11-23 04:45:00
43596,2023-11-16,2,0,1,211059990.0,20.0,25,9.0,2023-11-23 04:45:00
43597,2023-11-16,2,0,1,213895670.0,20.0,13,9.0,2023-11-23 04:45:00
43603,2023-11-16,2,0,1,216594080.0,0.0,22,9.0,2023-11-23 04:45:00
43607,2023-11-16,2,0,1,219301555.0,0.0,25,9.0,2023-11-23 04:45:00
43608,2023-11-16,2,0,1,219555560.0,0.0,25,9.0,2023-11-23 04:45:00
43613,2023-11-16,2,0,1,224708180.0,20.0,22,9.0,2023-11-23 04:45:00
43618,2023-11-16,2,0,1,227415655.0,20.0,25,9.0,2023-11-23 04:45:00
43619,2023-11-16,2,0,1,227669660.0,20.0,25,9.0,2023-11-23 04:45:00
43623,2023-11-16,2,0,1,235510885.0,0.0,25,9.0,2023-11-23 04:45:00
43624,2023-11-16,2,0,1,235764890.0,0.0,25,9.0,2023-11-23 04:45:00
43627,2023-11-16,2,0,1,238219100.0,0.0,4,9.0,2023-11-23 04:45:00
43629,2023-11-16,2,0,1,243624985.0,20.0,25,9.0,2023-11-23 04:45:00
45601,2023-11-16,3,0,1,83250000.0,0.0,25,9.0,2023-11-23 04:45:00
45647,2023-11-16,3,0,1,97062000.0,0.0,25,9.0,2023-11-23 04:45:00
45649,2023-11-16,3,0,1,97248000.0,0.0,25,9.0,2023-11-23 04:45:00
45651,2023-11-16,3,0,1,98260310.0,0.0,25,9.0,2023-11-23 04:45:00
45664,2023-11-16,3,0,1,106374410.0,20.0,25,9.0,2023-11-23 04:45:00
45685,2023-11-16,3,0,1,117177115.0,0.0,25,9.0,2023-11-23 04:45:00
45687,2023-11-16,3,0,1,117431120.0,0.0,25,9.0,2023-11-23 04:45:00
45708,2023-11-16,3,0,1,125291215.0,20.0,25,9.0,2023-11-23 04:45:00
45710,2023-11-16,3,0,1,125545220.0,20.0,25,9.0,2023-11-23 04:45:00
45712,2023-11-16,3,0,1,194987930.0,0.0,24,9.0,2023-11-23 04:45:00
45735,2023-11-16,3,0,1,202945890.0,0.0,25,9.0,2023-11-23 04:45:00
45737,2023-11-16,3,0,1,203083160.0,20.0,24,9.0,2023-11-23 04:45:00
45739,2023-11-16,3,0,1,203092225.0,0.0,25,9.0,2023-11-23 04:45:00
45748,2023-11-16,3,0,1,205800440.0,0.0,13,9.0,2023-11-23 04:45:00
45764,2023-11-16,3,0,1,211059990.0,20.0,25,9.0,2023-11-23 04:45:00
45766,2023-11-16,3,0,1,213895670.0,20.0,13,9.0,2023-11-23 04:45:00
45777,2023-11-16,3,0,1,216594080.0,0.0,22,9.0,2023-11-23 04:45:00
45790,2023-11-16,3,0,1,219301555.0,0.0,25,9.0,2023-11-23 04:45:00
45792,2023-11-16,3,0,1,219555560.0,0.0,25,9.0,2023-11-23 04:45:00
45802,2023-11-16,3,0,1,224708180.0,20.0,22,9.0,2023-11-23 04:45:00
45818,2023-11-16,3,0,1,227415655.0,20.0,25,9.0,2023-11-23 04:45:00
45820,2023-11-16,3,0,1,227669660.0,20.0,25,9.0,2023-11-23 04:45:00
45836,2023-11-16,3,0,1,235510885.0,0.0,25,9.0,2023-11-23 04:45:00
45837,2023-11-16,3,0,1,235764890.0,0.0,25,9.0,2023-11-23 04:45:00
45842,2023-11-16,3,0,1,238219100.0,0.0,4,9.0,2023-11-23 04:45:00
45851,2023-11-16,3,0,1,243624985.0,20.0,25,9.0,2023-11-23 04:45:00
48465,2023-11-16,4,0,1,83250000.0,0.0,25,9.0,2023-11-23 04:45:00
48509,2023-11-16,4,0,1,97062000.0,0.0,25,9.0,2023-11-23 04:45:00
48511,2023-11-16,4,0,1,97248000.0,0.0,25,9.0,2023-11-23 04:45:00
48513,2023-11-16,4,0,1,98260310.0,0.0,25,9.0,2023-11-23 04:45:00
48527,2023-11-16,4,0,1,106374410.0,20.0,25,9.0,2023-11-23 04:45:00
48549,2023-11-16,4,0,1,117177115.0,0.0,25,9.0,2023-11-23 04:45:00
48551,2023-11-16,4,0,1,117431120.0,0.0,25,9.0,2023-11-23 04:45:00
48573,2023-11-16,4,0,1,125291215.0,20.0,25,9.0,2023-11-23 04:45:00
48576,2023-11-16,4,0,1,125545220.0,20.0,25,9.0,2023-11-23 04:45:00
48580,2023-11-16,4,0,1,194987930.0,0.0,24,9.0,2023-11-23 04:45:00
48603,2023-11-16,4,0,1,202945890.0,0.0,25,9.0,2023-11-23 04:45:00
48605,2023-11-16,4,0,1,203083160.0,20.0,24,9.0,2023-11-23 04:45:00
48609,2023-11-16,4,0,1,203092225.0,0.0,25,9.0,2023-11-23 04:45:00
48621,2023-11-16,4,0,1,205800440.0,0.0,13,9.0,2023-11-23 04:45:00
48635,2023-11-16,4,0,1,211059990.0,20.0,25,9.0,2023-11-23 04:45:00
48638,2023-11-16,4,0,1,213895670.0,20.0,13,9.0,2023-11-23 04:45:00
48655,2023-11-16,4,0,1,216594080.0,0.0,22,9.0,2023-11-23 04:45:00
48667,2023-11-16,4,0,1,219301555.0,0.0,25,9.0,2023-11-23 04:45:00
48670,2023-11-16,4,0,1,219555560.0,0.0,25,9.0,2023-11-23 04:45:00
48684,2023-11-16,4,0,1,224708180.0,20.0,22,9.0,2023-11-23 04:45:00
48699,2023-11-16,4,0,1,227415655.0,20.0,25,9.0,2023-11-23 04:45:00
48702,2023-11-16,4,0,1,227669660.0,20.0,25,9.0,2023-11-23 04:45:00
48716,2023-11-16,4,0,1,235510885.0,0.0,25,9.0,2023-11-23 04:45:00
48718,2023-11-16,4,0,1,235764890.0,0.0,25,9.0,2023-11-23 04:45:00
48728,2023-11-16,4,0,1,238219100.0,0.0,4,9.0,2023-11-23 04:45:00
48735,2023-11-16,4,0,1,243624985.0,20.0,25,9.0,2023-11-23 04:45:00
51953,2023-11-16,5,0,1,83250000.0,0.0,25,9.0,2023-11-23 04:45:00
52028,2023-11-16,5,0,1,97062000.0,0.0,25,9.0,2023-11-23 04:45:00
52031,2023-11-16,5,0,1,97248000.0,0.0,25,9.0,2023-11-23 04:45:00
52034,2023-11-16,5,0,1,98260310.0,0.0,25,9.0,2023-11-23 04:45:00
631,2023-11-15,13,0,18,164135970.0,25.0,16,9.0,2023-11-23 05:00:00
659,2023-11-15,13,0,18,165527970.0,25.0,16,9.0,2023-11-23 05:00:00
688,2023-11-15,13,0,18,244160190.0,25.0,16,9.0,2023-11-23 05:00:00
710,2023-11-15,13,0,18,246064580.0,25.0,16,9.0,2023-11-23 05:00:00
3299,2023-11-15,13,0,18,164135970.0,25.0,16,9.0,2023-11-23 05:00:00
3318,2023-11-15,13,0,18,165527970.0,25.0,16,9.0,2023-11-23 05:00:00
3333,2023-11-15,13,0,18,244160190.0,25.0,16,9.0,2023-11-23 05:00:00
3345,2023-11-15,13,0,18,246064580.0,25.0,16,9.0,2023-11-23 05:00:00
5057,2023-11-15,14,0,18,164135970.0,25.0,16,9.0,2023-11-23 05:00:00
5085,2023-11-15,14,0,18,165527970.0,25.0,16,9.0,2023-11-23 05:00:00
5109,2023-11-15,14,0,18,244160190.0,25.0,16,9.0,2023-11-23 05:00:00
5134,2023-11-15,14,0,18,246064580.0,25.0,16,9.0,2023-11-23 05:00:00
9237,2023-11-15,15,0,18,164135970.0,25.0,16,9.0,2023-11-23 05:00:00
9264,2023-11-15,15,0,18,165527970.0,25.0,16,9.0,2023-11-23 05:00:00
9288,2023-11-15,15,0,18,244160190.0,25.0,16,9.0,2023-11-23 05:00:00
9310,2023-11-15,15,0,18,246064580.0,25.0,16,9.0,2023-11-23 05:00:00
13047,2023-11-15,16,0,18,164135970.0,25.0,16,9.0,2023-11-23 05:00:00
13074,2023-11-15,16,0,18,165527970.0,25.0,16,9.0,2023-11-23 05:00:00
13099,2023-11-15,16,0,18,244160190.0,25.0,16,9.0,2023-11-23 05:00:00
13125,2023-11-15,16,0,18,246064580.0,25.0,16,9.0,2023-11-23 05:00:00
17165,2023-11-15,17,0,18,164135970.0,25.0,16,9.0,2023-11-23 05:00:00
17188,2023-11-15,17,0,18,165527970.0,25.0,16,9.0,2023-11-23 05:00:00
17215,2023-11-15,17,0,18,244160190.0,25.0,16,9.0,2023-11-23 05:00:00
17234,2023-11-15,17,0,18,246064580.0,25.0,16,9.0,2023-11-23 05:00:00
20863,2023-11-15,18,0,18,164135970.0,25.0,16,9.0,2023-11-23 05:00:00
20892,2023-11-15,18,0,18,165527970.0,25.0,16,9.0,2023-11-23 05:00:00
20921,2023-11-15,18,0,18,244160190.0,25.0,16,9.0,2023-11-23 05:00:00
20946,2023-11-15,18,0,18,246064580.0,25.0,16,9.0,2023-11-23 05:00:00
25186,2023-11-15,19,0,18,164135970.0,25.0,16,9.0,2023-11-23 05:00:00
25211,2023-11-15,19,0,18,165527970.0,25.0,16,9.0,2023-11-23 05:00:00
25239,2023-11-15,19,0,18,244160190.0,25.0,16,9.0,2023-11-23 05:00:00
25260,2023-11-15,19,0,18,246064580.0,25.0,16,9.0,2023-11-23 05:00:00
27574,2023-11-15,19,0,18,164135970.0,25.0,16,9.0,2023-11-23 05:00:00
27594,2023-11-15,19,0,18,165527970.0,25.0,16,9.0,2023-11-23 05:00:00
27606,2023-11-15,19,0,18,244160190.0,25.0,16,9.0,2023-11-23 05:00:00
27621,2023-11-15,19,0,18,246064580.0,25.0,16,9.0,2023-11-23 05:00:00
29259,2023-11-15,20,0,18,164135970.0,25.0,16,9.0,2023-11-23 05:00:00
29280,2023-11-15,20,0,18,164148970.0,25.0,16,9.0,2023-11-23 05:00:00
29294,2023-11-15,20,0,18,165527970.0,25.0,16,9.0,2023-11-23 05:00:00
29304,2023-11-15,20,0,18,165540970.0,25.0,16,9.0,2023-11-23 05:00:00
29321,2023-11-15,20,0,18,244160190.0,25.0,16,9.0,2023-11-23 05:00:00
29341,2023-11-15,20,0,18,246064580.0,25.0,16,9.0,2023-11-23 05:00:00
32939,2023-11-15,21,0,18,244509840.0,25.0,16,9.0,2023-11-23 05:00:00
32953,2023-11-15,21,0,18,246416820.0,25.0,16,9.0,2023-11-23 05:00:00
36259,2023-11-15,22,0,18,164148970.0,25.0,16,9.0,2023-11-23 05:00:00
36272,2023-11-15,22,0,18,165540970.0,25.0,16,9.0,2023-11-23 05:00:00
36289,2023-11-15,22,0,18,244509840.0,25.0,16,9.0,2023-11-23 05:00:00
36300,2023-11-15,22,0,18,246416820.0,25.0,16,9.0,2023-11-23 05:00:00
41793,2023-11-16,1,0,18,164148970.0,25.0,16,9.0,2023-11-23 05:00:00
41800,2023-11-16,1,0,18,165540970.0,25.0,16,9.0,2023-11-23 05:00:00
41807,2023-11-16,1,0,18,244509840.0,25.0,16,9.0,2023-11-23 05:00:00
41810,2023-11-16,1,0,18,246416820.0,25.0,16,9.0,2023-11-23 05:00:00
43367,2023-11-16,2,0,18,164148970.0,25.0,16,9.0,2023-11-23 05:00:00
43371,2023-11-16,2,0,18,165540970.0,25.0,16,9.0,2023-11-23 05:00:00
43376,2023-11-16,2,0,18,244509840.0,25.0,16,9.0,2023-11-23 05:00:00
43379,2023-11-16,2,0,18,246416820.0,25.0,16,9.0,2023-11-23 05:00:00
45070,2023-11-16,3,0,18,164148970.0,25.0,16,9.0,2023-11-23 05:00:00
45089,2023-11-16,3,0,18,165540970.0,25.0,16,9.0,2023-11-23 05:00:00
45108,2023-11-16,3,0,18,244509840.0,25.0,16,9.0,2023-11-23 05:00:00
45117,2023-11-16,3,0,18,246416820.0,25.0,16,9.0,2023-11-23 05:00:00
47906,2023-11-16,4,0,18,164148970.0,25.0,16,9.0,2023-11-23 05:00:00
47926,2023-11-16,4,0,18,165540970.0,25.0,16,9.0,2023-11-23 05:00:00
47946,2023-11-16,4,0,18,244509840.0,25.0,16,9.0,2023-11-23 05:00:00
47959,2023-11-16,4,0,18,246416820.0,25.0,16,9.0,2023-11-23 05:00:00
51110,2023-11-16,5,0,18,164148970.0,25.0,16,9.0,2023-11-23 05:00:00
51139,2023-11-16,5,0,18,165540970.0,25.0,16,9.0,2023-11-23 05:00:00
51164,2023-11-16,5,0,18,244509840.0,25.0,16,9.0,2023-11-23 05:00:00
51189,2023-11-16,5,0,18,246416820.0,25.0,16,9.0,2023-11-23 05:00:00
2908,2023-11-15,13,1,16,71400000.0,25.0,27,9.0,2023-11-23 06:30:00
4558,2023-11-15,13,1,16,71400000.0,25.0,27,9.0,2023-11-23 06:30:00
7281,2023-11-15,14,1,16,71400000.0,25.0,27,9.0,2023-11-23 06:30:00
11301,2023-11-15,15,1,16,71400000.0,25.0,27,9.0,2023-11-23 06:30:00
15243,2023-11-15,16,1,16,71400000.0,25.0,27,9.0,2023-11-23 06:30:00
18999,2023-11-15,17,1,16,71400000.0,25.0,27,9.0,2023-11-23 06:30:00
23113,2023-11-15,18,1,16,71400000.0,25.0,27,9.0,2023-11-23 06:30:00
27206,2023-11-15,19,1,16,71400000.0,25.0,27,9.0,2023-11-23 06:30:00
28765,2023-11-15,19,1,16,71400000.0,25.0,27,9.0,2023-11-23 06:30:00
31312,2023-11-15,20,1,16,71400000.0,25.0,27,9.0,2023-11-23 06:30:00
34327,2023-11-15,21,1,16,71400000.0,25.0,27,9.0,2023-11-23 06:30:00
37313,2023-11-15,22,1,16,71400000.0,25.0,27,9.0,2023-11-23 06:30:00
42371,2023-11-16,1,1,16,71400000.0,25.0,27,9.0,2023-11-23 06:30:00
43914,2023-11-16,2,1,16,71400000.0,25.0,27,9.0,2023-11-23 06:30:00
46580,2023-11-16,3,1,16,71400000.0,25.0,27,9.0,2023-11-23 06:30:00
49468,2023-11-16,4,1,16,71400000.0,25.0,27,9.0,2023-11-23 06:30:00
2184,2023-11-15,13,0,20,111820000.0,15.0,22,9.0,2023-11-23 07:00:00
